Deformed 2
1 0.00126
0.998459 0.001476241
0.993844 0.002123857
0.986185 0.003201467
0.975528 0.004703257
0.96194 0.006626622
0.945503 0.008963625
0.92632 0.011709036
0.904508 0.014856063
0.880203 0.01839646
0.853553 0.022317296
0.824724 0.026601956
0.793893 0.031223051
0.761249 0.036142957
0.726995 0.041308299
0.691342 0.046646229
0.654508 0.052062343
0.616723 0.057441461
0.578217 0.062643881
0.53923 0.067512277
0.5 0.071875707
0.46077 0.075554535
0.421783 0.078369678
0.383277 0.080157965
0.345492 0.080779998
0.308658 0.080130196
0.273005 0.078153072
0.238751 0.074849368
0.206107 0.070280992
0.175276 0.064576613
0.146447 0.057926492
0.119797 0.050576726
0.095492 0.042815322
0.07368 0.034957055
0.054497 0.027324612
0.03806 0.020220828
0.024472 0.01391712
0.013815 0.008640643
0.006156 0.004584463
0.001541 0.002000828
0 0
0.001541 -0.011044014
0.006156 -0.021259459
0.013815 -0.02939685
0.024472 -0.035578704
0.03806 -0.039912132
0.054497 -0.042549304
0.07368 -0.043702258
0.095492 -0.043632709
0.119797 -0.042626462
0.146447 -0.040975654
0.175276 -0.038959137
0.206107 -0.036821264
0.238751 -0.034761559
0.273005 -0.032925974
0.308658 -0.031406148
0.345492 -0.030238781
0.383277 -0.029413138
0.421783 -0.028882425
0.46077 -0.028569159
0.5 -0.028378338
0.53923 -0.028211633
0.578217 -0.027972592
0.616723 -0.027575054
0.654508 -0.02695035
0.691342 -0.026053384
0.726995 -0.024858825
0.761249 -0.023366758
0.793893 -0.021598456
0.824724 -0.019593395
0.853553 -0.017406714
0.880203 -0.015106904
0.904508 -0.012767701
0.92632 -0.010468528
0.945503 -0.008287068
0.96194 -0.006297775
0.975528 -0.004567766
0.986185 -0.003158419
0.993844 -0.00211533
0.998459 -0.001475708
1 -0.00126
